Attribute,url,url_length,has_ip,dot_count,protocol_http,protocol_https,subdomain_count,domain_age,dns_valid,site_accessible,has_iframe,has_obfuscated_script,whois_available,whois_registrar,whois_registration_time,whois_expiration_time,whois_name_server
legit,https://cheshmenews.ir/shrkt-sadrat-o-oardat-kalahay-mkhtlf-az-gmlh-kashy-o-sramyk-o-arayh-dhndh-khdmat-tranzyt-o-bargyry-dryayy-o-ryly-o-trkhys-kala-bray-kshorhay-mkhtlf-az-gmlh-rosyh-o-kshorhay-hozh-cis-o-sayr-nkat-ghan-bazrgany-aaly-kanaay-1b3012f1-e4fa-414e-ae7c-93a052bdfa40,279,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://charmsaniya.ir/product/%DA%A9%D9%81%D8%B4-%DA%86%D8%B1%D9%85-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%B7%D8%A8%DB%8C-%DA%A9%D8%AF-503/,167,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,http://charbaghrasa.ir/tag/%D8%A7%D9%85%D8%A7%D9%85-%D8%AC%D9%85%D8%B9%D9%87-%DA%86%D9%87%D8%A7%D8%B1%D8%A8%D8%A7%D8%BA/,120,0,1,1,0,0,None,1,0,0,0,0,,-,-,
legit,https://chinedecor.ir/construction/mazandaran/%D8%A7%D8%A8%D8%B1-%D8%B3%D9%86%DA%AF-%D8%B4%D9%85%D8%A7%D9%84-%D8%AF%D8%B1-%D8%B3%D8%A7%D8%B1%DB%8C/attachment/%D8%A7%D8%A8%D8%B1-%D8%B3%D9%86%DA%AF-%D8%B4%D9%85%D8%A7%D9%84-%D8%AF%D8%B1-%D8%B3%D8%A7%D8%B1%DB%8C-21/,262,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://app.charisma.ir/sign-up?ref=293935,42,0,2,0,1,1,None,1,1,None,None,0,,-,-,
legit,https://chonochera.ir/mrahl-thbt-shmarh-shba-bank-karafryn-dr-systm-banky-ce7371c6-1c9e-4019-8899-da882870fc0d,110,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chakavakshahr.ir/courses/%D8%AF%D9%88%D8%B1%D9%87-%D8%AA%D9%88%D9%84%DB%8C%D8%AF-%D9%85%D8%AD%D8%AA%D9%88%D8%A7%DB%8C-%D9%85%D8%AA%D9%86%DB%8C-%D8%B3%D8%A6%D9%88-%D8%B4%D8%AF%D9%87/lessons/%D8%AA%D8%B1%D8%B3%DB%8C%D9%85-%D8%B3%D8%A7%D8%AE%D8%AA%D8%A7%D8%B1-%D9%85%D9%82%D8%A7%D9%84%D9%87-%D9%88-%D8%A7%DB%8C%D8%AC%D8%A7%D8%AF-%D8%A7%D8%B3%DA%A9%D9%84%D8%AA-%D9%85%D8%AD%D8%AA%D9%88%D8%A7/,396,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chinbeiran.ir/e56bsg/jsor9ju/viewtopic.php?page=amy-poehler-voice-change-parks-and-rec,94,0,2,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://www.che.ir/library/detail/1079/%D8%AE%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D8%B1%D8%AF%DB%8C%D8%A8%D9%87%D8%B4%D8%AA-%D9%85%D8%A7%D9%871403,153,0,2,0,1,1,None,1,1,0,0,0,,-,-,
legit,https://cheskin.ir/must-you-wear-a-helmet/,42,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chipsel.ir/product/csp-1615/,36,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://cft.ir/%D9%85%D9%82%D8%A7%D8%B7%D8%B9-%D9%81%D9%88%D9%84%D8%A7%D8%AF%DB%8C-%D9%BE%D8%B1%D8%B4%D8%AF%D9%87-%D8%A8%D8%A7-%D8%A8%D8%AA%D9%86/,145,0,1,1,0,0,None,1,0,1,0,0,,-,-,
legit,https://cheskin.ir/the-significance-of-changing-into-a-leader-in-sports-activities/,83,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinedecor.ir/construction/guilan/%D8%AF%D9%81%D8%AA%D8%B1-%D9%81%D9%86%DB%8C-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D9%88-%D9%86%D9%82%D8%B4%D9%87-%D8%A8%D8%B1%D8%AF%D8%A7%D8%B1%DB%8C-%D9%81%D9%88%D9%84%D8%AF%DB%8C%D9%86%DA%AF-%D8%AF/attachment/%D8%AF%D9%81%D8%AA%D8%B1-%D9%81%D9%86%DB%8C-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D9%88-%D9%86%D9%82%D8%B4%D9%87-%D8%A8%D8%B1%D8%AF%D8%A7%D8%B1%DB%8C-%D9%81%D9%88%D9%84%D8%AF%DB%8C%D9%86%DA%AF-10/,449,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chakavakshahr.ir/courses/%D8%AF%D9%88%D8%B1%D9%87-%D8%B3%D8%A6%D9%88-%D9%88-%D8%A8%D9%87%DB%8C%D9%86%D9%87-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA/lessons/%D8%B3%D8%B1%D8%B9%D8%AA-%D8%B3%D8%A7%DB%8C%D8%AA-%D9%88-%D8%B9%D9%88%D8%A7%D9%85%D9%84-%D8%AA%D8%A7%D8%AB%DB%8C%D8%B1-%DA%AF%D8%B0%D8%A7%D8%B1%D8%A8%D8%B1%D8%A2%D9%86/topic/%D9%BE%D8%A7%D9%88%D8%B1-%D9%BE%D9%88%DB%8C%D9%86%D8%AA-%D8%AC%D9%84%D8%B3%D9%87-%D9%BE%D9%86%D8%AC%D9%85-%D8%B3%D8%A6%D9%88/,472,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chineseautopart.ir/shop/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%DB%8C%D8%AF%DA%A9%DB%8C-%DA%AF%D8%B1%DB%8C%D8%AA-%D9%88%D8%A7%D9%84/%D9%82%D8%B7%D8%B9%D8%A7%D8%AA-%DB%8C%D8%AF%DA%A9%DB%8C-%D9%88%D9%84%DA%A9%D8%B3-c30/%DA%AF%D8%B1%D8%AF%DA%AF%DB%8C%D8%B1-%DA%A9%D9%85%DA%A9-%D8%AC%D9%84%D9%88-%D9%88%D9%84%DA%A9%D8%B3-volex-c30,326,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chaponashronline.ir/report-ads/senobar-print/,53,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://www.chandkhabar.ir/News/Detail/8723728,46,0,2,0,1,1,None,1,1,0,0,0,,-,-,
legit,https://charbaghrasa.ir/25185460.htm,36,0,2,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://www.charmsport.ir/%DA%A9%DB%8C%D8%A7/%D8%A7%D8%B3%D9%BE%D8%B1%D8%AA%DB%8C%D8%AC/,88,0,2,0,1,1,None,1,1,0,0,0,,-,-,
legit,https://chikav.ir/1403/10/25/the-thickness-of-oppo-find-n5-phone-was-displayed/the-thickness-of-oppo-find-n5-phone-was-displayed-4-min/,135,0,1,0,1,0,None,1,1,0,0,,,,,
legit,https://chinedecor.ir/furniture/tehran/%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7%DB%8C-%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C-%D8%AF%D8%B1-%D8%B4/attachment/%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7%DB%8C-%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C-%D8%AF%D8%B1-%D8%B4-5/,450,0,1,0,1,0,None,1,1,0,0,,,,,
legit,https://www.che.ir/Media,24,0,2,0,1,1,None,1,1,0,0,0,,-,-,
legit,http://childpsy.ir/category/%D8%A7%D8%AE%D8%AA%D9%84%D8%A7%D9%84%D8%A7%D8%AA-%DA%A9%D9%88%D8%AF%DA%A9%D8%A7%D9%86/,114,0,1,1,0,0,None,1,0,None,None,0,,-,-,
legit,http://chapalpha.ir/2015/10/27/%D9%86%D9%88%D8%B4%D8%AA%D9%87-%D9%86%D9%85%D9%88%D9%86%D9%87-%DB%8C%DA%A9-2/,108,0,1,1,0,0,None,1,0,0,0,0,,-,-,
legit,https://cherryblog.ir/%D8%A8%D8%B1%D8%B1%D8%B3%DB%8C-%D8%B3%D8%A7%DB%8C%D9%BE%D8%A7-%D8%A7%D8%B7%D9%84%D8%B3-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-%D9%BE%D9%84%D8%A7%D8%B3-%D8%B3%D8%A7%DB%8C%D9%BE%D8%A7-%D8%A7,220,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chinood.ir/118663/online-casino-tether/,47,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://cheskin.ir/is-famous-artists-price-to-you/,50,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chapefori.ir/?page_id=2589,34,0,1,0,1,0,None,1,0,1,1,0,,-,-,
legit,https://chemicalproducts.ir/%D8%AE%D8%B1%DB%8C%D8%AF-%D8%A7%DB%8C%D9%86%D8%AA%D8%B1%D9%86%D8%AA%DB%8C-%DA%A9%D9%88%D8%AF-%D8%A7%D8%B3%DB%8C%D8%AF-%D9%86%DB%8C%D8%AA%D8%B1%DB%8C%DA%A9-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C/,214,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinedecor.ir/elevator/tehran/%D8%B4%D8%B1%DA%A9%D8%AA-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%A2%D8%B3%D8%A7%D9%86-%D8%AA%DA%A9-%D8%AF%D8%B1-%D8%AA%D9%87%D8%B1%D8%A7%D9%86/attachment/%D8%B4%D8%B1%DA%A9%D8%AA-%D9%BE%D8%A7%D8%B1%D8%B3-%D8%A2%D8%B3%D8%A7%D9%86-%D8%AA%DA%A9-%D8%AF%D8%B1-%D8%AA%D9%87%D8%B1%D8%A7%D9%86-32/,316,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://www.chaapman.ir/product/%DA%A9%D8%A7%D8%B1%D8%AA-%D9%88%DB%8C%D8%B2%DB%8C%D8%AA-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA%DB%8C-pvc-%D8%A7%D8%A8%D8%B9%D8%A7%D8%AF-86-5-%D8%AF%D8%B1-57-%D9%85%DB%8C%D9%84%DB%8C%D9%85%D8%AA%D8%B1/,230,0,2,0,1,1,None,1,0,0,0,0,,-,-,
legit,https://chickeno.ir/%D8%B4%DA%A9%D9%84%D8%A7%D8%AA-%D8%AA%D8%AE%D8%AA%D9%87-%D8%A7%DB%8C-%DA%AF%D9%84%D8%B1%D9%88%D8%AF-%DA%A9%D9%87-%D9%85%D9%88%D8%AC%D8%A8-%D9%85%D8%B1%DA%AF-%DB%8C%DA%A9-%D9%86%D9%85%D8%A7%DB%8C%D9%86/,221,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chichaklabani.ir/category/%D8%B1%D9%88%D8%BA%D9%86-%D8%AD%DB%8C%D9%88%D8%A7%D9%86%DB%8C/%D8%B1%D9%88%D8%BA%D9%86-%D8%AD%DB%8C%D9%88%D8%A7%D9%86%DB%8C-%DA%AF%D9%88%D8%B3%D9%81%D9%86%D8%AF%DB%8C/,201,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chipsel.ir/product/csp-1312,35,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chipsel.ir/product-category/%D8%AE%D8%A7%D9%86%D9%87-%D9%88-%D8%A2%D8%B4%D9%BE%D8%B2%D8%AE%D8%A7%D9%86%D9%87-%D8%AE%D8%A7%D9%86%D9%87/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%D8%A2%D8%B4%D9%BE%D8%B2%D8%AE%D8%A7%D9%86%D9%87-%D8%AE%D8%A7%D9%86%D9%87-%D9%88-%D8%A2%D8%B4%D9%BE%D8%B2%D8%AE%D8%A7%D9%86%D9%87-%D8%AE%D8%A7%D9%86%D9%87,327,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://www.chelinobaby.ir/product/%D8%B5%D9%86%D8%AF%D9%84%DB%8C-%D8%BA%D8%B0%D8%A7%D8%AE%D9%88%D8%B1%DB%8C-%DA%86%D9%84%DB%8C%D9%86%D9%88-%D9%85%D8%AF%D9%84-veyron/,166,0,2,0,1,1,None,0,0,None,None,0,,-,-,
legit,https://chinood.ir/123003/pr-ximo-jogo-do-leicester-city/,57,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://cheshmeco.ir/product/%D9%BE%DB%8C%D9%84%D9%87-%D8%A7%D8%A8%D8%B1%DB%8C%D8%B4%D9%85/,91,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://chbonline.ir/,21,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://www.chatroomnazi.ir/LinkClick.aspx?link=https://gameypro.in/&mid=14241,77,0,4,1,0,0,1532,1,0,0,0,0,"GoDaddy.com, LLC",2021/2/1 10:26,2027/2/1 10:26,"ganz.ns.cloudflare.com,jen.ns.cloudflare.com"
legit,https://chipsel.ir/product-category/%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D9%88-%D8%AA%D8%A8%D9%84%D8%AA/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84/?filter_brand=huawei,187,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://cherryblog.ir/%D9%84%DB%8C%D9%81%D8%AA-%D8%B4%D9%82%DB%8C%D9%82%D9%87-%D9%88-%D9%BE%DB%8C%D8%B4%D8%A7%D9%86%DB%8C-%D9%87%D8%B2%DB%8C%D9%86%D9%87-%D8%A7%D9%86%D9%88%D8%A7%D8%B9-%D8%B1%D9%88%D8%B4-%D9%87%D8%A7%DB%8C,221,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://cheapko.ir/product/S23-FE-256GB-8GB-RAM,47,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chocolatee.ir/tag/%D8%AE%D8%B1%DB%8C%D8%AF-%D8%B4%DA%A9%D9%84%D8%A7%D8%AA-%D9%87%D8%A7%DB%8C-%D8%A2%DB%8C%D8%AA%D9%86/,126,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinood.ir/62979/assistir-futebol-multicanais/,54,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://cheskin.ir/are-you-making-these-game-websites-errors/,61,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chapkarimi.ir/category/MjIwMDgx=/%DA%86%D8%A7%D9%BE-%DA%A9%D8%A7%D8%B1%D8%AA-%D9%88%DB%8C%D8%B2%DB%8C%D8%AA,115,0,1,0,1,0,None,1,0,1,0,0,,-,-,
legit,https://cheshmenews.ir/andykator-tryd-amydynotryd-f3b68152-20bd-43de-979c-e31ec64bcf03,86,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://my.chapita.ir/category/ODU3OTY=/%D9%BE%D9%88%D8%B3%D8%AA%D8%B1-%D8%AA%D8%AD%D8%B1%DB%8C%D8%B1-80-%DA%AF%D8%B1%D9%85,123,0,2,0,1,1,None,1,0,0,0,0,,-,-,
legit,http://www.chemidor.ir/Home/Index,33,0,2,1,0,1,None,1,0,None,None,0,,-,-,
legit,https://chinood.ir/128785/resultado-da-mega-sena-dia-22-gamebx240825/,69,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://fly.chatragasht.ir/api/DeepLink/Flight/Availability/Oneway/SpecificFlight/V1?origin=THR&destination=OMH&departureDate=2025-02-20&flightNumber=2660&fareName=M&language=fa&utmSource=Homepage,196,0,2,0,1,1,None,1,1,0,0,0,,-,-,
legit,https://chinedecor.ir/door-and-window/lorestan/%D8%B3%D8%A7%D8%AE%D8%AA-%D9%88-%D9%86%D8%B5%D8%A8-%D8%AF%D8%B1%D8%A8-%D9%88-%D9%BE%D9%86%D8%AC%D8%B1%D9%87-%D8%AF%D9%88%D8%AC%D8%AF%D8%A7%D8%B1%D9%87-%D9%88%DB%8C%D8%B1%DA%A9%D8%A7%D8%B1%D8%A7-%D8%AF/attachment/%D8%B3%D8%A7%D8%AE%D8%AA-%D9%88-%D9%86%D8%B5%D8%A8-%D8%AF%D8%B1%D8%A8-%D9%88-%D9%BE%D9%86%D8%AC%D8%B1%D9%87-%D8%AF%D9%88%D8%AC%D8%AF%D8%A7%D8%B1%D9%87-%D9%88%DB%8C%D8%B1%DA%A9%D8%A7%D8%B1%D8%A7-17/,456,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chapshafagh.ir/product/NDI3OTAy=/%D8%B3%D8%B1%D8%A8%D8%B1%DA%AF-%D8%AA%D8%AD%D8%B1%DB%8C%D8%B1-80-%DA%AF%D8%B1%D9%85-A6-%D8%AF%D9%88-%D8%B1%D9%88-2000-%D8%B9%D8%AF%D8%AF%DB%8C---3-%D8%B1%D9%88%D8%B2-%DA%A9%D8%A7%D8%B1%DB%8C,231,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinood.ir/110685/loterias-timeman-a-resultado/,55,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://cherryblog.ir/%D9%82%DB%8C%D9%85%D8%AA-%D8%AE%D8%B1%DB%8C%D8%AF-45-%D9%85%D8%AF%D9%84-%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C-%D9%82%D9%81%D8%B3%D9%87-%DA%A9%D8%AA%D8%A7/,218,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://charmix.ir/product-category/%DA%A9%D8%A7%D9%84%D8%A7%DB%8C-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84/%DA%A9%D9%86%D8%B3%D9%88%D9%84-%D9%88-%D8%A8%D8%A7%D8%B2%DB%8C/,173,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinood.ir/61502/americanas-vagas-de-emprego/,53,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://www.chatroomnazi.ir/LinkClick.aspx?link=https://mahar10.weebly.com/&mid=14241,84,0,5,1,0,1,6955,1,0,None,None,0,SafeNames Ltd.,2006/3/29 8:25,2026/3/29 7:25,"NS-123.AWSDNS-15.COM,NS-1500.AWSDNS-59.ORG,NS-1797.AWSDNS-32.CO.UK,NS-646.AWSDNS-16.NET"
legit,https://charbaghrasa.ir/?p=3132,31,0,1,0,1,0,None,1,0,None,None,,,,,
legit,https://chinedecor.ir/interior-decoration/a-sharghi/%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87-%D8%A7%D8%B3%D8%AA%D9%88%D9%86-%DA%A9%D9%88%D8%A7%D8%B1%D8%AA%D8%B2-%D8%AF%D8%B1-%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2/attachment/%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87-%D8%A7%D8%B3%D8%AA%D9%88%D9%86-%DA%A9%D9%88%D8%A7%D8%B1%D8%AA%D8%B2-%D8%AF%D8%B1-%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2-6/,375,0,1,0,1,0,None,1,1,0,0,,,,,
legit,https://fly.chatragasht.ir/Systems/fa/Reservation/Flight_NewReservation_Search.aspx?itinerary=THR%7COMH%7C2025-03-03%7C1004%7CQ,127,0,3,0,1,1,None,1,1,0,0,,,,,
legit,https://chemicalproducts.ir/%D8%AE%D8%B1%DB%8C%D8%AF-%D8%AD%D9%88%D8%A7%D9%84%D9%87-%D9%85%D8%AA%D8%A7%D9%86%D9%88%D9%84-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C-%D8%B2%D8%A7%DA%AF%D8%B1%D8%B3/,183,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chemicalproducts.ir/%D9%81%D8%B1%D9%88%D8%B4%D9%86%D8%AF%D9%87-%D9%85%D8%AA%D8%A7%D9%86%D9%88%D9%84-%D8%A8%D8%A7-%D8%B9%D8%B1%D8%B6%D9%87-%D9%85%D8%B3%D8%AA%D9%82%DB%8C%D9%85/,183,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://www.charmsport.ir/tag/%D8%A8%DB%8C-%D8%A7%D9%85-%D8%AF%D8%A8%D9%84%DB%8C%D9%88-428/,91,0,2,0,1,1,None,1,1,None,None,0,,-,-,
legit,http://chaponashronline.ir/packing/new-packaging-pegah-sterile-milk/,68,0,1,1,0,0,None,1,1,0,0,0,,-,-,
legit,https://chinood.ir/60800/adam-jogos-mortais/,44,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chemicalacid.ir/shrkt-sadrat-o-oardat-kalahay-mkhtlf-az-gmlh-kashy-o-sramyk-o-arayh-dhndh-khdmat-tranzyt-o-bargyry-dryayy-o-ryly-o-trkhys-kala-bray-kshorhay-mkhtlf-az-gmlh-rosyh-o-kshorhay-hozh-cis-o-sayr-nkat-ghan-bazrgany-aaly-kanaay-3f19b3d1-8ce2-44c8-abdd-2e77736379d2,280,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://charbaghrasa.ir/tag/%D8%A8%DB%8C-%D8%AD%D8%AC%D8%A7%D8%A8%DB%8C/,72,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://www.chatroomnazi.ir/?tabid=6674&ModuleId=4703&id=63130,62,0,2,0,1,1,None,1,1,0,0,0,,-,-,
legit,https://chizmizz.ir/shrkt-sadrat-o-oardat-kalahay-mkhtlf-az-gmlh-kashy-o-sramyk-o-arayh-dhndh-khdmat-tranzyt-o-bargyry-dryayy-o-ryly-o-trkhys-kala-bray-kshorhay-mkhtlf-az-gmlh-rosyh-o-kshorhay-hozh-cis-o-sayr-nkat-ghan-bazrgany-aaly-kanaay-28478331-e152-47ef-a4f7-a7394d75b8ac,276,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chibegirim.ir/product/%D8%AA%D8%B1%D8%B4%DB%8C-%DA%AF%D9%88%D8%AC%D9%87-%D9%81%D8%B1%D9%86%DA%AF%DB%8C-%D8%A7%D8%B1%D9%88%D9%85-%D8%A2%D8%AF%D8%A7-%D9%88%D8%B2%D9%86-1000-%DA%AF%D8%B1%D9%85/,198,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,http://cheshmandazketab.ir/product/%D9%82%D8%AF%D8%B1%D8%AA-%D9%86%D9%88%D8%A2%D9%88%D8%B1%DB%8C-%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-(24-%D8%B1%D8%A7%D9%87%DA%A9%D8%A7%D8%B1-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%AA%D8%B3%D8%B1%DB%8C%D8%B9-%D8%B1%D8%B4%D8%AF-%D9%88-%D8%B3%D9%88%D8%AF%D8%A2%D9%88%D8%B1%DB%8C),300,0,1,1,0,0,None,1,0,0,0,0,,-,-,
legit,https://chonochera.ir/shrkt-sadrat-o-oardat-kalahay-mkhtlf-az-gmlh-kashy-o-sramyk-o-arayh-dhndh-khdmat-tranzyt-o-bargyry-dryayy-o-ryly-o-trkhys-kala-bray-kshorhay-mkhtlf-az-gmlh-rosyh-o-kshorhay-hozh-cis-o-sayr-nkat-ghan-bazrgany-aaly-kanaay-00b56d84-030b-4a4f-a3ef-79ad8f7aa0a6,278,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinedecor.ir/construction/guilan/%D8%AF%D9%81%D8%AA%D8%B1-%D9%81%D9%86%DB%8C-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D8%A8%D9%87%D8%B3%D8%A7%D8%B2%D8%A7%D9%86-%D8%A7%D9%85%DB%8C%D9%86-%D8%AF%D8%B1-%D8%B3%DB%8C%D8%A7%D9%87%DA%A9%D9%84/attachment/%D8%AF%D9%81%D8%AA%D8%B1-%D9%81%D9%86%DB%8C-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D8%A8%D9%87%D8%B3%D8%A7%D8%B2%D8%A7%D9%86-%D8%A7%D9%85%DB%8C%D9%86-%D8%AF%D8%B1-%D8%B3%DB%8C%D8%A7%D9%87%DA%A9%D9%84-4/,453,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chelit.ir/%D9%85%D8%B9%D8%B1%D9%81%DB%8C-%D8%A7%D9%81%D8%B2%D9%88%D9%86%D9%87%D9%87%D8%A7%DB%8C-%D8%B1%D8%A7%D8%B3%D8%AA-%DA%86%DB%8C%D9%86-%DA%A9%D8%B1%D8%AF%D9%86-%D9%82%D8%A7%D9%84%D8%A8-%D9%88/,205,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chinood.ir/131719/salernitana-x-torino-palpite/,55,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chaatr.ir/groups/estate/ad/101/3611.html?task=addFavourite,66,0,2,0,1,0,None,1,1,0,0,0,,-,-,
legit,http://charbaghrasa.ir/%D9%85%D8%AC%DB%8C%D8%AF-%D9%85%D8%AC%DB%8C%D8%AF%DB%8C-%D8%A8%D8%A7%D8%AD%D8%B6%D9%88%D8%B1-%D8%AF%D8%B1-%D8%AD%D8%B1%D9%85-%D8%A7%D9%85%D8%A7%D9%85-%D8%B1%D8%B6%D8%A7-%D8%B9-%D8%A8%D8%A7-%D8%AA/,219,0,1,1,0,0,None,1,0,0,0,0,,-,-,
legit,https://chinood.ir/108133/jogos-usados-ps4/,43,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chapshafagh.ir/product/NDE4NDcx=/%D8%AA%D8%B1%D8%A7%DA%A9%D8%AA-%DA%AF%D9%84%D8%A7%D8%B3%D9%87-135-%DA%AF%D8%B1%D9%85-A4-%DB%8C%DA%A9-%D8%B1%D9%88-2000-%D8%B9%D8%AF%D8%AF%DB%8C---3-%D8%B1%D9%88%D8%B2-%DA%A9%D8%A7%D8%B1%DB%8C,232,0,1,0,1,0,None,1,1,0,0,0,,-,-,
legit,https://chineseautopart.ir/shop/%D9%84%D9%88%D8%A7%D8%B2%D9%85-%DB%8C%D8%AF%DA%A9%DB%8C-%D9%87%D8%A7%DB%8C%D9%85%D8%A7/%D9%82%D8%B7%D8%B9%D8%A7%D8%AA-%DB%8C%D8%AF%DA%A9%DB%8C-haima-s7/%D8%AC%D9%84%D9%88-%D9%BE%D9%86%D8%AC%D8%B1%D9%87-%D9%87%D8%A7%DB%8C%D9%85%D8%A7-haima-s7-%D8%AA%D9%88%D8%B1%D8%A8%D9%88,304,0,1,0,1,0,None,1,0,None,None,0,,-,-,
legit,https://cfzo.ir/opp_pdf/106,27,0,1,0,1,0,None,1,0,0,0,0,,-,-,
legit,https://chinood.ir/86046/futebol-feminino-jogos/,48,0,1,0,1,0,None,1,0,0,0,0,,-,-,
